pdb_id,ec_numbers,uniprot_id
4x19,5.3.2.6,Q01468
9hzi,5.3.2.6,Q01468
4ota,5.3.2.6,Q01468
4otc,5.3.2.6,Q01468
1bjp,5.3.2.6,Q01468
2fm7,5.3.2.6,Q01468
4otb,5.3.2.6,Q01468
5clo,5.3.2.6,Q01468
5cln,5.3.2.6,Q01468
6bgn,5.3.2.6,Q01468
7puo,5.3.2.6,Q01468
5tig,5.3.2.6,Q01468
5ucd,1.2.1.28,Q84DC3
4jd7,5.1.1.8,A5VZY6
4jbd,5.1.1.8,A5VZY6
1x7d,4.3.1.12,Q88H32
1u7h,4.3.1.12,Q88H32
6wz4,3.5.1.38,Q88K39
6wyz,3.5.1.38,Q88K39
6wz8,3.5.1.38,Q88K39
6wz6,3.5.1.38,Q88K39
6wyx,3.5.1.38,Q88K39
6wyy,3.5.1.38,Q88K39
6wyw,3.5.1.38,Q88K39
7ula,2.3.1.-,Q88ND0
4o8v,2.3.1.-,Q88ND3
6cn1,2.5.1.7,Q88P88
9caf,3.8.1.5,P0A3G4
8oe2,3.8.1.5,P0A3G4
4u2b,3.1.1.45,P0A115
4u2c,3.1.1.45,P0A115
1din,3.1.1.45,P0A115
4p93,3.1.1.45,P0A115
4u2f,3.1.1.45,P0A115
4u2e,3.1.1.45,P0A115
4u2g,3.1.1.45,P0A115
4u2d,3.1.1.45,P0A115
4j9w,5.1.1.8,Q4KGU2
4j9x,5.1.1.8,Q4KGU2
1a8s,1.11.1.-,O31158
2qz6,3.5.2.6,P85302
1aur,3.1.1.1,Q53547
1auo,3.1.1.1,Q53547
7ly1,3.4.16.4,G3XD46
7onz,3.4.16.4,G3XD46
7jwl,3.4.16.4,G3XD46
7ony,3.4.16.4,G3XD46
4kqq,3.4.16.4,G3XD46
7atw,3.4.16.4,G3XD46
7onk,3.4.16.4,G3XD46
7kit,3.4.16.4,G3XD46
4kqo,3.4.16.4,G3XD46
6r3x,3.4.16.4,G3XD46
6un1,3.4.16.4,G3XD46
6un3,3.4.16.4,G3XD46
3pbo,3.4.16.4,G3XD46
9fz8,3.4.16.4,G3XD46
9fzp,3.4.16.4,G3XD46
8bh1,3.4.16.4,G3XD46
7aub,3.4.16.4,G3XD46
6vje,3.4.16.4,G3XD46
6hzr,3.4.16.4,G3XD46
7atm,3.4.16.4,G3XD46
7lc4,3.4.16.4,G3XD46
3pbn,3.4.16.4,G3XD46
3pbr,3.4.16.4,G3XD46
4kqr,3.4.16.4,G3XD46
7atx,3.4.16.4,G3XD46
7au0,3.4.16.4,G3XD46
7au8,3.4.16.4,G3XD46
7onx,3.4.16.4,G3XD46
9fzo,3.4.16.4,G3XD46
8p1u,3.4.16.4,G3XD46
6r40,3.4.16.4,G3XD46
6r42,3.4.16.4,G3XD46
7kiv,3.4.16.4,G3XD46
6y6z,3.4.16.4,G3XD46
6hr9,3.4.16.4,G3XD46
6y6u,3.4.16.4,G3XD46
3pbq,3.4.16.4,G3XD46
9fz7,3.4.16.4,G3XD46
6hr6,3.4.16.4,G3XD46
7kiw,3.4.16.4,G3XD46
6i1e,3.4.16.4,G3XD46
6vot,3.4.16.4,G3XD46
7au1,3.4.16.4,G3XD46
7auh,3.4.16.4,G3XD46
3pbt,3.4.16.4,G3XD46
9fze,3.4.16.4,G3XD46
7ato,3.4.16.4,G3XD46
7au9,3.4.16.4,G3XD46
6hr4,3.4.16.4,G3XD46
3r5b,2.3.1.117,G3XD76
3r5d,2.3.1.117,G3XD76
3r5a,2.3.1.117,G3XD76
3r5c,2.3.1.117,G3XD76
6y7t,2.4.2.31,G3XDA1
4l8l,4.2.1.10,O30557
7bhj,4.2.1.59;5.3.3.14,O33877
4b8u,4.2.1.59;5.3.3.14,O33877
4fq9,4.2.1.59;5.3.3.14,O33877
4cl6,4.2.1.59;5.3.3.14,O33877
7bis,4.2.1.59;5.3.3.14,O33877
7bk9,4.2.1.59;5.3.3.14,O33877
8b72,4.2.1.59;5.3.3.14,O33877
4b0c,4.2.1.59;5.3.3.14,O33877
4b0b,4.2.1.59;5.3.3.14,O33877
7bka,4.2.1.59;5.3.3.14,O33877
4b0i,4.2.1.59;5.3.3.14,O33877
4b0j,4.2.1.59;5.3.3.14,O33877
3ju8,1.2.1.71,O50174
4bo8,1.1.1.100,O54438
4bnx,1.1.1.100,O54438
4bnv,1.1.1.100,O54438
4bo7,1.1.1.100,O54438
4bnz,1.1.1.100,O54438
4bnw,1.1.1.100,O54438
4bo2,1.1.1.100,O54438
4bo3,1.1.1.100,O54438
4bny,1.1.1.100,O54438
4afn,1.1.1.100,O54438
4ag3,1.1.1.100,O54438
4bnu,1.1.1.100,O54438
4bo6,1.1.1.100,O54438
4bo0,1.1.1.100,O54438
4bo9,1.1.1.100,O54438
4bnt,1.1.1.100,O54438
4bo5,1.1.1.100,O54438
4bo1,1.1.1.100,O54438
4bo4,1.1.1.100,O54438
2uxy,3.5.1.4,P11436
2abr,3.5.3.6,P13981
1rxx,3.5.3.6,P13981
2aci,3.5.3.6,P13981
2a9g,3.5.3.6,P13981
2aaf,3.5.3.6,P13981
6zu0,2.3.3.16,P14165
9azw,3.5.2.6,P24735
2wzx,3.5.2.6,P24735
8sdv,3.5.2.6,P24735
2wzz,3.5.2.6,P24735
3s22,3.5.2.6,P24735
8sds,3.5.2.6,P24735
8sdt,3.5.2.6,P24735
9azu,3.5.2.6,P24735
4gzb,3.5.2.6,P24735
4wz4,3.5.2.6,P24735
8sdl,3.5.2.6,P24735
9azy,3.5.2.6,P24735
4ooy,3.5.2.6,P24735
4wyy,3.5.2.6,P24735
6uqt,3.5.2.6,P24735
8sdr,3.5.2.6,P24735
6uqu,3.5.2.6,P24735
8sdn,3.5.2.6,P24735
4nk3,3.5.2.6,P24735
3s1y,3.5.2.6,P24735
4hef,3.5.2.6,P24735
6ur3,3.5.2.6,P24735
4x68,3.5.2.6,P24735
6uqs,3.5.2.6,P24735
1xat,2.3.1.28,P26841
2xat,2.3.1.28,P26841
8s7g,3.4.21.88,P37452
8b0v,3.4.21.88,P37452
2vqd,6.3.4.14,P37798
2c00,6.3.4.14,P37798
4ywj,1.17.1.8,P38103
6mo4,3.5.1.108,P47205
2ves,3.5.1.108,P47205
7cia,3.5.1.108,P47205
4fw4,3.5.1.108,P47205
7ci6,3.5.1.108,P47205
7cid,3.5.1.108,P47205
6mod,3.5.1.108,P47205
5n8c,3.5.1.108,P47205
3uhm,3.5.1.108,P47205
7ci5,3.5.1.108,P47205
4lch,3.5.1.108,P47205
7q01,3.5.1.108,P47205
7pkm,3.5.1.108,P47205
4lcg,3.5.1.108,P47205
7pzu,3.5.1.108,P47205
7k9a,3.5.1.108,P47205
8e4a,3.5.1.108,P47205
7pkk,3.5.1.108,P47205
7k99,3.5.1.108,P47205
3u1y,3.5.1.108,P47205
7ci4,3.5.1.108,P47205
4fw3,3.5.1.108,P47205
4fw6,3.5.1.108,P47205
3p3e,3.5.1.108,P47205
4okg,3.5.1.108,P47205
7pj2,3.5.1.108,P47205
7pjg,3.5.1.108,P47205
7ci9,3.5.1.108,P47205
7cib,3.5.1.108,P47205
6mo5,3.5.1.108,P47205
4fw5,3.5.1.108,P47205
4lcf,3.5.1.108,P47205
5u3b,3.5.1.108,P47205
4fw7,3.5.1.108,P47205
7pzv,3.5.1.108,P47205
7dem,3.5.1.108,P47205
6moo,3.5.1.108,P47205
4j3d,3.5.1.108,P47205
7pzw,3.5.1.108,P47205
7den,3.5.1.108,P47205
7ci7,3.5.1.108,P47205
7cic,3.5.1.108,P47205
5vwm,3.5.1.108,P47205
7del,3.5.1.108,P47205
6mae,3.5.1.108,P47205
6e54,3.5.1.108,P47205
5upg,3.5.1.108,P47205
7cie,3.5.1.108,P47205
7pzx,3.5.1.108,P47205
7phn,3.5.1.108,P47205
5u39,3.5.1.108,P47205
5drq,3.5.1.108,P47205
7ci8,3.5.1.108,P47205
7pk8,3.5.1.108,P47205
7pzs,3.5.1.108,P47205
5drr,3.5.1.108,P47205
7va2,3.1.15.-,P57665
7va3,3.1.15.-,P57665
7va6,3.1.15.-,P57665
7v9z,3.1.15.-,P57665
5dlc,2.6.99.2,Q02HS5
7pps,2.3.1.41,Q02K94
8pzm,3.4.11.1;3.4.11.10,Q02RY8
8pz0,3.4.11.1;3.4.11.10,Q02RY8
8pzy,3.4.11.1;3.4.11.10,Q02RY8
5bnt,1.2.1.11,Q51344
8qzy,5.1.1.7,Q51564
1rcq,5.1.1.1,Q9HTQ2
1zrs,3.4.17.13,Q9HTZ1
1zl0,3.4.17.13,Q9HTZ1
2aun,3.4.17.13,Q9HTZ1
2aum,3.4.17.13,Q9HTZ1
6a2f,5.1.1.1,Q9HUN4
6pbn,1.5.1.-,Q9HUX5
6c4n,1.5.1.-,Q9HUX5
6pbt,1.5.1.-,Q9HUX5
6pbp,1.5.1.-,Q9HUX5
6pbm,1.5.1.-,Q9HUX5
1np3,1.1.1.86,Q9HVA2
4qd3,3.1.1.29,Q9HVC3
4erx,3.1.1.29,Q9HVC3
4jc4,3.1.1.29,Q9HVC3
4qaj,3.1.1.29,Q9HVC3
4qbk,3.1.1.29,Q9HVC3
4fyj,3.1.1.29,Q9HVC3
4fno,3.1.1.29,Q9HVC3
4dhw,3.1.1.29,Q9HVC3
4djj,3.1.1.29,Q9HVC3
4wj3,6.3.5.7,Q9HVT8
5bq2,2.5.1.7,Q9HVW7
9ivy,1.1.1.23,Q9HVW9
8xsq,1.1.1.23,Q9HVW9
9lbv,1.1.1.23,Q9HVW9
5zik,1.1.1.169,Q9HW09
6k1r,1.1.1.169,Q9HW09
5zix,1.1.1.169,Q9HW09
4r0t,3.1.3.16;3.1.3.48,Q9HXC7
4r0s,3.1.3.16;3.1.3.48,Q9HXC7
5aa2,4.2.2.n1,Q9HXN1
4owd,4.2.2.n1,Q9HXN1
5aa1,4.2.2.n1,Q9HXN1
5a5x,4.2.2.n1,Q9HXN1
4p0g,4.2.2.n1,Q9HXN1
4p11,4.2.2.n1,Q9HXN1
5aa3,4.2.2.n1,Q9HXN1
4oyv,4.2.2.n1,Q9HXN1
4oz9,4.2.2.n1,Q9HXN1
7xfs,3.4.24.-,Q9HXY3
7xft,3.4.24.-,Q9HXY3
7xfu,3.4.24.-,Q9HXY3
3pmo,2.3.1.191,Q9HXY6
6ued,2.3.1.191,Q9HXY6
6uec,2.3.1.191,Q9HXY6
1u1z,4.2.1.59,Q9HXY7
2f96,3.1.13.-,Q9HY82
2x3e,2.3.1.180,Q9HYR2
7m1l,3.4.21.92,Q9HYR9
9ndj,3.4.21.92,Q9HYR9
7qvs,2.7.1.23,Q9HZC0
7mh7,2.7.1.23,Q9HZC0
5g1m,3.2.1.52,Q9HZK0
5ly7,3.2.1.52,Q9HZK0
5g5u,3.2.1.52,Q9HZK0
5g6t,3.2.1.52,Q9HZK0
5g5k,3.2.1.52,Q9HZK0
5g2m,3.2.1.52,Q9HZK0
5g3r,3.2.1.52,Q9HZK0
4jb1,1.3.1.98,Q9HZM7
7osq,1.3.1.98,Q9HZM7
7or2,1.3.1.98,Q9HZM7
4jay,1.3.1.98,Q9HZM7
7orz,1.3.1.98,Q9HZM7
8rcz,1.3.1.44;1.3.1.9,Q9HZP8
6g4h,2.3.2.13,Q9HZX3
6g49,2.3.2.13,Q9HZX3
4jgg,3.1.1.1,Q9HZY8
6j7m,2.4.1.-,Q9HZZ1
6j7k,2.4.1.-,Q9HZZ1
6j7l,2.4.1.-,Q9HZZ1
6j7j,2.4.1.-,Q9HZZ1
6g1o,4.1.3.1,Q9I0K4
7t24,4.3.2.2,Q9I0K9
7t29,4.3.2.2,Q9I0K9
8gqj,2.3.1.9,Q9I2A8
7m1m,3.4.21.92,Q9I2U1
5u8u,1.8.1.4,Q9I3D1
2o4c,1.1.1.290,Q9I3W9
2azp,5.1.1.8,Q9I476
1nnr,2.5.1.18,Q9I4K6
1lqp,2.5.1.18,Q9I4K6
1lqk,2.5.1.18,Q9I4K6
1lqo,2.5.1.18,Q9I4K6
1nki,2.5.1.18,Q9I4K6
3puo,4.3.3.7,Q9I4W3
3s8h,4.3.3.7,Q9I4W3
6p90,4.3.3.7,Q9I4W3
3ps7,4.3.3.7,Q9I4W3
3noe,4.3.3.7,Q9I4W3
3qze,4.3.3.7,Q9I4W3
5oas,2.3.3.9,Q9I636
5vfb,2.3.3.9,Q9I636
1wv2,2.8.1.10,Q9I6B4
4x84,5.3.1.6,Q9I6G1
6h56,3.4.24.-,Q9I6M7
8gqh,2.3.1.174,Q9I6R0
3pan,3.5.4.2,Q9I6Y4
3pao,3.5.4.2,Q9I6Y4
3pbm,3.5.4.2,Q9I6Y4
3ou8,3.5.4.2,Q9I6Y4
6gnn,2.4.2.31,Q9I788
4jmf,2.4.2.31,Q9I788
6jnp,2.4.2.31,Q9I788
1n5n,3.5.1.88,Q9I7A8
1ix1,3.5.1.88,Q9I7A8
1s17,3.5.1.88,Q9I7A8
1lry,3.5.1.88,Q9I7A8
8s1x,3.5.1.88,Q9I7A8
2b4q,1.1.1.100,Q9RPT1
4nqz,1.3.1.9,Q9ZFE4
4nr0,1.3.1.9,Q9ZFE4
5n6m,2.3.1.269,Q9ZI86
8aq2,2.3.1.269,Q9ZI86
7v8t,4.1.2.-,A0A081HJP9
8j6y,3.5.2.6,P16897
1g68,3.5.2.6,P16897
1g6a,3.5.2.6,P16897
7n1m,3.5.2.6,Q06778
9ixo,3.5.2.6,Q06778
5hy4,3.5.2.-,E3JD18
5hy2,3.5.2.-,E3JD18
5hy0,3.5.2.-,E3JD18
5uas,4.2.2.-,A0A1W2VMZ5
5uam,4.2.2.-,A0A1W2VMZ5
3v9m,3.1.1.4,P04056
7bwp,4.1.2.10,O24243
6jby,4.1.2.10,O24243
5eb5,4.1.2.10,O24243
6lr8,4.1.2.10,O24243
5eb4,4.1.2.10,O24243
6lqy,4.1.2.10,O24243
7cgs,4.1.2.10,O24243
1fvl,3.4.24.-,P18619
1hzo,3.5.2.6,P52664
1gv1,1.1.1.37,P0C890
1guz,1.1.1.37,P0C890
3hjz,2.2.1.2,Q31C15
2hx5,3.1.2.28,Q7V4A7
2ynm,1.3.7.7,Q7VD38
3auu,1.1.1.47,P39485
3aus,1.1.1.47,P39485
3ay7,1.1.1.47,P39485
3ay6,1.1.1.47,P39485
3aut,1.1.1.47,P39485
6nvw,3.5.1.11,Q60136
6nfw,2.7.7.48;3.4.21.-;3.4.22.44;3.4.22.45;3.6.4.-,P18247
6ioy,2.7.2.1,B2RK02
2iqt,4.1.2.13,P60053
5ak8,3.5.3.-,Q9RQJ2
5ak7,3.5.3.-,Q9RQJ2
4ytb,3.5.3.-,Q9RQJ2
6i0x,3.5.3.-,Q9RQJ2
4yt9,3.5.3.-,Q9RQJ2
4ytg,3.5.3.-,Q9RQJ2
5eyi,2.7.7.48;3.4.19.12;3.4.21.-;3.4.22.-;3.6.4.12;3.6.4.13;4.6.1.-,Q9YN02
5ylx,2.7.7.48;3.4.19.12;3.4.21.-;3.4.22.-;3.6.4.12;3.6.4.13;4.6.1.-,Q9YN02
6q69,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,O41174
2mxd,2.7.7.48;3.4.22.66;3.6.1.15,Q9QEJ5
1tp9,1.11.1.25,A9PCL4
6z6w,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
1vbe,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
1vbb,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
1piv,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
9od3,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
5o5p,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
1vbc,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
8e8r,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
9oco,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
1vba,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
1pvc,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
8e8x,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
3epd,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
5o5b,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03302
9f59,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
9ocl,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
9h94,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
9h93,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
8ayz,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
8e8s,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
8zb6,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
3epf,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
1eah,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
9f5p,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
8zh6,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P06210
9oea,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03301
8e8z,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03301
3j8f,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
3jbe,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
3jbf,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nly,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2ilz,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1ar9,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
9fq2,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
6psz,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2ijf,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlv,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlw,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2bbp,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
5ku2,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
3jbd,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1vbd,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
5ku0,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1ar8,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
5z3q,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
9eyy,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
9f3q,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1ar7,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
3jbc,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
6hlv,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
3ol7,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
3epc,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
9f0k,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4k4t,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nls,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1rdr,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1l1n,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4r0e,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
6p9o,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4dcd,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
3j9f,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2im0,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2ijd,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2bbl,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
6q0b,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2plv,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1hxs,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4k4s,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlq,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlr,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2ily,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1raj,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1ng7,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlx,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1ra6,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1po1,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1al2,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4k4w,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2im1,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2im2,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1tql,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1po2,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1pov,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlu,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlo,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlp,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
9ez0,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1fpt,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4k4v,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4nlt,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
2im3,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
6p9w,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1ar6,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
5kwl,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
5ktz,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
3jbg,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1ra7,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
8e8l,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1asj,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
4k4u,2.7.7.48;3.4.22.28;3.4.22.29;3.6.1.15,P03300
1f28,2.1.1.45,P13100
1ci7,2.1.1.45,P13100
3who,4.6.1.24,P81762
3wr2,4.6.1.24,P81762
5dyl,2.7.11.12,A5K0N4
5fet,2.7.11.12,A5K0N4
4rz7,2.7.11.12,A5K0N4
5dzc,2.7.11.12,A5K0N4
5ezr,2.7.11.12,A5K0N4
5f0a,2.7.11.12,A5K0N4
2lu1,3.4.21.62,O97364
1p9b,6.3.4.4,Q9U8D3
4k5p,3.4.11.-,O96935
8ewz,3.4.11.-,O96935
4j3b,3.4.11.-,O96935
4k5m,3.4.11.-,O96935
3q44,3.4.11.-,O96935
4k5l,3.4.11.-,O96935
4zx4,3.4.11.-,O96935
5y1w,3.4.11.-,O96935
4x2u,3.4.11.-,O96935
8t6h,3.4.11.-,O96935
8t7p,3.4.11.-,O96935
8eye,3.4.11.-,O96935
4zx5,3.4.11.-,O96935
8svl,3.4.11.-,O96935
4zw7,3.4.11.-,O96935
6ee3,3.4.11.-,O96935
4r5v,3.4.11.-,O96935
8eyf,3.4.11.-,O96935
5y1h,3.4.11.-,O96935
4r5x,3.4.11.-,O96935
8ez2,3.4.11.-,O96935
3q43,3.4.11.-,O96935
3t8v,3.4.11.-,O96935
4r5t,3.4.11.-,O96935
5y1v,3.4.11.-,O96935
4zw8,3.4.11.-,O96935
8t83,3.4.11.-,O96935
6eed,3.4.11.-,O96935
4zw6,3.4.11.-,O96935
8slo,3.4.11.-,O96935
4zx3,3.4.11.-,O96935
6eab,3.4.11.-,O96935
5y19,3.4.11.-,O96935
6ea1,3.4.11.-,O96935
8ex3,3.4.11.-,O96935
3ebh,3.4.11.-,O96935
5y3i,3.4.11.-,O96935
6eaa,3.4.11.-,O96935
4k5o,3.4.11.-,O96935
4zx6,3.4.11.-,O96935
3ebi,3.4.11.-,O96935
5xm7,3.4.11.-,O96935
5y1k,3.4.11.-,O96935
8eyd,3.4.11.-,O96935
6ee4,3.4.11.-,O96935
5y1q,3.4.11.-,O96935
5y1s,3.4.11.-,O96935
4zw5,3.4.11.-,O96935
3ebg,3.4.11.-,O96935
4zqt,3.4.11.-,O96935
5y1x,3.4.11.-,O96935
6ee6,3.4.11.-,O96935
4k5n,3.4.11.-,O96935
6ea2,3.4.11.-,O96935
6sbq,3.4.11.-,O96935
4zw3,3.4.11.-,O96935
6sbr,3.4.11.-,O96935
5y1r,3.4.11.-,O96935
5y1t,3.4.11.-,O96935
2mug,3.4.22.-,P69192
1t25,1.1.1.27,Q27743
1cet,1.1.1.27,Q27743
1t2e,1.1.1.27,Q27743
1t26,1.1.1.27,Q27743
2a94,1.1.1.27,Q27743
4plz,1.1.1.27,Q27743
1ceq,1.1.1.27,Q27743
1t2d,1.1.1.27,Q27743
1u5a,1.1.1.27,Q27743
1u4s,1.1.1.27,Q27743
1u4o,1.1.1.27,Q27743
1t2c,1.1.1.27,Q27743
1ldg,1.1.1.27,Q27743
1t24,1.1.1.27,Q27743
1u5c,1.1.1.27,Q27743
1xiv,1.1.1.27,Q27743
7vpe,3.4.24.-,Q76NL8
8wyy,3.4.24.-,Q76NL8
8ho4,3.4.24.-,Q76NL8
7dij,3.4.24.-,Q76NL8
7dia,3.4.24.-,Q76NL8
8wyt,3.4.24.-,Q76NL8
3s5i,3.4.24.-,Q76NL8
7di7,3.4.24.-,Q76NL8
8wxw,3.4.24.-,Q76NL8
3s5h,3.4.24.-,Q76NL8
8wyx,3.4.24.-,Q76NL8
3s5m,3.4.24.-,Q76NL8
8wxz,3.4.24.-,Q76NL8
8ho5,3.4.24.-,Q76NL8
3s5k,3.4.24.-,Q76NL8
8wyu,3.4.24.-,Q76NL8
2f8m,5.3.1.6,Q8I3W2
2c0d,1.11.1.24,Q8I5Q6
8dsr,3.4.23.-,Q8IAS0
9cca,3.5.1.2;4.3.3.6,Q8IIK4
7myv,5.4.2.2;5.4.2.8,Q8IJM5
9yc7,3.4.11.1;3.4.13.-,Q8IL11
9yc0,3.4.11.1;3.4.13.-,Q8IL11
3kr4,3.4.11.1;3.4.13.-,Q8IL11
6kuc,3.4.23.39,Q9Y006
1fok,3.1.21.4,P14870
2fok,3.1.21.4,P14870
9m8h,3.1.1.101,A0A0K8P6T7
9m8i,3.1.1.101,A0A0K8P6T7
1qyc,1.23.1.-,Q9LL41
6dxa,2.3.1.74,P30079
4bgv,1.1.1.37,Q6L0C3
5nl8,2.3.2.23,O60015
5nkz,2.3.2.23,O60015
